Filename,Caption
is_haunted_by_a_few_ghosts__one_is_named__Jack__an.png,a black and white photo of a person on a laptop .
The_school_is_about_to_be_torn_down_however_years.png,a large clock tower in the middle of a city .
it_has_been_said_that_a_small_boy_playing_hockey_o.png,a black and white photo of a stop sign .
A_store_that_is_for_sale__In_the_corner_of_one_of.png,a close up of a pair of scissors
Unwanted_children_were_once_reportedly_thrown_into.png,a black and white photo of a clock
Van_Meter___Auditorium___The_auditorium_is_reporte.png,a room with a bed and a chair
Witnesses_have_seen_green_lights_moving_around_in.png,a close up of a nintendo wii controller
old_church__one_of_the_oldest_in_the_state__there.png,a room filled with lots of furniture and a clock .
Slate_Poibt_and_Surrounding_Hills___In_the_1980_s.png,a close up of a person holding a cell phone
This_structure_was_built_in_the_late_1800_s__There.png,a building with a clock on the side of it .
Tree_was_recently_cut_down_because_too_many_people.png,a close up of a cake on a table
In_the_small_town_of_Garden_City_across_from_Steve.png,a large building with a clock on it .
Wabaunsee_High_School_is_the_Haunted_by_past_stude.png,a microwave oven sitting on top of a counter .
Tiwanna_Fatz_restaurant_was_active_with_people_for.png,a black and white photo of a person on a laptop .
across_from_the_high_school_at_the_bottom_of_the_o.png,a man sitting on a couch with a laptop .
Central_Islip_Psychiatric_Center___This_place_is_v.png,a large building with a clock on it .
Former_worker_who_died_of_heart_problems_haunts_re.png,a group of people standing next to each other .
An_old_women_is_seen_in_the_front_of_the_estate_la.png,a bench in front of a building with windows .
lights_turn_on_and_off__doors_shut_by_themselves_.png,a white refrigerator freezer sitting inside of a kitchen .
Butler_Hall___has_had_strange_noises_in_the_middle.png,a room filled with lots of different types of luggage .
This_one_likes_to_push_people__My_mom_works_there_.png,a traffic light sitting on the side of a road .
Up_in_Catrons_Creek_in_a_hollow_named_Bardo_Hollow.png,a room filled with lots of wooden furniture .
W_Stout___Tainter_Hall____More_then_one_unexplaine.png,a plane is parked on the runway at the airport .
Administrative_Building___Back_in_the_1860_s_Louis.png,a train station with a train on the tracks .
Memorial_Park___it_is_said_that_two_young_girls_we.png,a group of people sitting on a park bench .
Until_fairly_recently__1999_or_2000__this_place_wa.png,a group of people standing next to a train station .
Two_things_are_rumored_to_happen_there__One_legend.png,a black and white photo of a person on a laptop .
Blue_Berry_Hill_Plantation___At_the_cemetery_at_th.png,a car parked in front of a building .
In_the_early_1980_s_it_has_been_told_that_exactly.png,a pair of skis sitting on top of a table .
There_is_an_old_cemetery_along_side_this_road_peop.png,a red stop sign sitting on the side of a road .
The_Devil_s_Playground___There_are_creeks_that_for.png,a pair of scissors sitting on top of a table .
late_at_night_when_you_are_alone_you_will_often_he.png,a red and white fire hydrant in front of a building .
Babcock_Dormitory___There_is_a_picture_of_Mary_Rey.png,a person sitting on a bench in front of a building .
it_Has_been_and_Said_that_random_apartments_are_ha.png,a group of people standing in front of a mirror .
Mess_Hall___Reports_of_officers___inmates_encounte.png,a black and white photo of a train
There_is_to_be_seen_a_soldier_has_been_peeking_in.png,a room filled with lots of wooden furniture .
There_have_been_sightings_of_a_ghost_haunting_the.png,a close up of a pair of scissors
Academic_Complex___The_Academic_Complex_used_to_be.png,a wooden bench sitting in front of a building .
It_is_said_by_the_owners_of_the_club_that_there_is.png,a room filled with lots of wooden pews .
Many_can_hear_the_sounds_of_the_man_who_was_gunned.png,a black and white photo of a person on a laptop .
In_Wolfe_s_pond_park_in_prince_s_bay_Staten_island.png,a park bench sitting next to a river .
dismal_swamp___you_can_stop_by_the_side_of_the_roa.png,a parking meter sitting on the side of a road .
This_house_was_one_of_the_first_built_in_the_area_.png,a red double decker bus driving down a street .
town_square___hearing_a_piano_playing_but_no_one_t.png,a man is in the air with a kite .
voices_heard_when_no_on_there__Footsteps_following.png,a group of people standing next to each other .
The_school_building_used_to_be_the_church__Rumor_h.png,a large building with a large clock tower .
In_this_small_town_there_was_a_fire_that_engulfed.png,a black and white photo of a person on a laptop .
Located_at_300_Washington_Street__It_is_an_old_tal.png,a group of people standing in front of a tv .
An_old_T_B__and_insane_asylum_hospital__vacant_and.png,a building with a clock on the side of it
Reports_of_a_man_with_a_lantern_in_his_hand_and_he.png,a large building with a clock on it .
The_spirit_of_a_young_woman_named_Della_Barnes_wal.png,a large building with a clock on it .
When_driving_on_a_flat_surface__it_feels_as_though.png,a black and white photo of a person on a laptop .
for_almost_150_years_ghost_hunters_and_curious_peo.png,a sign that is on the side of a building .
This_happens_in_a_little_place_called_Typo__were_a.png,a large clock tower towering over a city .
Many_inmates__correctional_office_says_that_numero.png,a black and white photo of a person on a laptop .
Mashuda_Hall___In_one_of_the_dorms__a_girl_apparen.png,a television set is sitting on a wall .
a_grave_yard_around_the_mountain_in_Hardburly_is_h.png,a group of people standing next to each other .
Sometime_you_can_hear_a_basketball_bouncing_in_the.png,a man is standing in front of a mirror
Benett_College___An_old_abandon_all_girls_college_.png,a close up of a cake on a table
Potter_Hall____In_1977_a_girl_hung_herself_in_the.png,a living room with a tv and a couch
Witnesses_report_feeling_a_strange_presence__Pictu.png,a black and white photo of a person on a laptop .
Some_times_you_can_hear_voices___noises_falling_do.png,a close up of a train on a train track
A_janitor_was_cleaning_a_bathroom_when_he_fell__hi.png,a picture of a man holding a skateboard .
there_have_been_many_strange_and_unusual_happening.png,a house that has a tree in it
The_hotel_is_about_95_years_old__Various_apparitio.png,a group of people standing in front of a building .
when_the_Bel_Aire_water_tower_was_being_built_a_ma.png,a black and white photo of a person on a laptop .
There_was_a_girl__named_Victoria__who_had_a_lead_r.png,a black and white photo of a person on a laptop .
In_1896_when_the_school_was_first_built__it_was_ma.png,a bunch of different types of remotes on a table .
on_the_Scarborough___Ossining_border_is_haunted_by.png,a sign that is on the side of a building .
When_you_walk_through_St__Josephs_cemetery_there_i.png,a group of people standing on top of a lush green field .
Mill_Creek___There_was_said_to_be_a_woman_that_mys.png,a black and white photo of a person on a laptop .
When_you_go_you_have_to_stay_the_night__You_and_yo.png,a black and white photo of a person on a laptop .
In_the_1800_s_an_escaped_slave_was_shot_on_the_bal.png,a stop sign that has a sign on it .
In_the_old_building_where_the_5th_grade_hall_was_i.png,a large building with a clock on it
the_old_combs_school_was_used_for_many_years__Clos.png,a large clock tower towering over a city .
Montgomery___Hill_Avenue_Cemetery___when_we_were_c.png,a black and white photo of a man holding a baseball bat .
Man_who_was_killed__accidentally__while_getting_a.png,a close up of a person wearing a suit and tie
A_worker_there_has_heard_stories__and_shrugged_the.png,a black and white photo of a person on a laptop .
About_50_years_ago_when_this_building_was_being_bu.png,a black and white photo of a cat sitting on a bench .
Graves_shift_sometimes__strange_noises_can_be_hear.png,a bed with a blue and white striped bedspread .
The_Tathum_Springs_Hotel_was_first_built_as_a_hot.png,a large clock tower towering over a city .
A_female_ghost_haunts_The_Broker_s_second_floor__S.png,a black and white photo of a person on a laptop .
Long_ago__there_was_a_man_hung_at_the_old_jail__He.png,a close up of a number of different items
North_Residence_Hall___On_the_third_floor_of_the_h.png,a train station with a train passing by .
Reports_of_running_footsteps_in_the_hallway_on_woo.png,a room with a bed and a table
when_you_go_on_a_tour_of_the_house_or_you_are_just.png,a clock hanging from the ceiling of a building .
Late_in_the_1940_s__senior_students_at_the_High_Sc.png,a black and white photo of a person on a laptop .
an_employee_there_for_a_few_years_reports_almost_e.png,a pair of scissors sitting on top of a table .
Old_man_Mayo_supposedly_killed_his_family_at_the_h.png,a close up of a person holding a hot dog
If_you_drive_past_Bell_Middle_School___you_might_s.png,a black and white photo of a person on a laptop .
Shadows_of_demon_dogs_walking_around_the_park__Fig.png,a teddy bear sitting on top of a table .
The_cooler_in_the_back__and_surrounding_areas_outs.png,a laptop computer sitting on top of a desk .
Three_security_guards_on_second_shift_noticed_a_sm.png,a black and white photo of a person on a laptop .
Frozen___Old_Vancleave_Bible_Institute___Located_n.png,a building with a clock on the front of it .
A_female_committed_suicide_by_jumping_off_the_top.png,a picture of a clock on a wall .
on_moon_lit_nights_you_can_see_the_ghost_of_Hebron.png,a man holding a baseball bat in his right hand .
O_Hare_Hall___A_worker_was_killed_during_the_const.png,a window with a clock on top of it .
W_B__Muncy_school___Ghost_from_the_grave_yard_abov.png,a large building with a clock on it
Supposedly__a_group_leaving_church_had_been_run_do.png,a close up of a stop sign with a sky background
There_is_a_former_medical_clinic_turned_museum_in.png,a large clock on the side of a building .
This_steak_house_is_one_of_the_oldest_buildings_in.png,a train station with a train on the tracks .
An_apparition_of_an_old_woman_can_be_seen_at_diffe.png,a man standing on top of a lush green field .
Has_been_removed_out_of_respect_for_the_family_and.png,a group of people standing on top of a lush green field .
The_Tucker_Station_swimming_area_used_to_be_a_larg.png,a black and white photo of a person on a laptop .
in_the_central_upstairs_hallway__clear_your_mind_.png,a living room with a tv and a fireplace
The_Sedgewood_club_was_an_old_resort_for_wealthy_N.png,a train on a track near a building
Tower___Students_are_forbidden_to_go_into_the_towe.png,a picture of a tv on a wall .
Reports_of_a_gaudian_spirit__sometimes_looking_lik.png,a group of people standing on top of a building .
Founder_s_Cabin___There_is_a_myth_that_the_founder.png,a room with a bed and a table
The_Entrance___At_the_very_entrance_to_the_Old_Bas.png,a row of wooden benches sitting next to each other .
There_was_a_story_that_said_a_girl_went_to_a_party.png,a black and white photo of a person on a laptop .
about_150_years_ago_or_longer__before_the_Secura_B.png,a picture of a cake on a table .
The_ghost_of_a_revolutionary_war_soldier_haunts_th.png,a black and white photo of a person on a laptop .
In_the_fields_at_the_edge_of_this_small_beach_town.png,a view of a mountain range from a plane .
This_was_once_an_old_hotel_and_saloon__but_is_now.png,a large clock mounted to the side of a building .
shaker_village___the_previous_entry_about_the_vill.png,a red brick building with a white door .
During_the_Civil_War_the_school_was_used_as_a_hosp.png,a large building with a clock on the front .
There_is_a_statue_of_an_Angel_in_the_Grapevine_Cem.png,a blue and white fire hydrant sitting in the grass .
The_old_Windsor_nursing_home_is_the_old_nursing_ho.png,a teddy bear sitting on top of a laptop computer .
Highway_by_Killdeer___On_some_nights_people_in_car.png,a close up of a pair of scissors
In_the_back_if_the_Allendale_trailer_park_in_Elsme.png,a train is on the tracks in a field .
The_old_Blakney_House_is_located_on_Franklin_St__B.png,a large building with a clock on it .
