Filename,Detected Objects
Loud_footsteps_in_theater____Amtrak_train__used_as.png,"bow tie, bow-tie, bowtie (0.62), window shade (0.07), television, television system (0.06), sliding door (0.03), window screen (0.02)"
It_is_believed_and_even_witnessed_that_the_ghost_o.png,barn (0.96)
This_is_the_battlefield_where_the_Battle_of_New_Or.png,"flagpole, flagstaff (0.21), lakeside, lakeshore (0.10), beacon, lighthouse, beacon light, pharos (0.07), golf ball (0.06), palace (0.05)"
Haunted_by_a_former_owner__the_ghost_does_not_like.png,"restaurant, eating house, eating place, eatery (0.50), tobacco shop, tobacconist shop, tobacconist (0.26), dining table, board (0.07), upright, upright piano (0.02), library (0.02)"
Strange_presences_and_energies_felt__Gotham_and_th.png,"barn (0.27), church, church building (0.22), picket fence, paling (0.12), worm fence, snake fence, snake-rail fence, Virginia fence (0.05), prison, prison house (0.03)"
late_at_night__toilet_paper_can_be_heard_unravelin.png,"radiator (0.19), shower curtain (0.09), spotlight, spot (0.07), cloak (0.06), bath towel (0.04)"
Things_such_as_cold_spGts__footsteps__and_objects.png,"television, television system (0.43), window screen (0.07), window shade (0.04), prison, prison house (0.03), fire screen, fireguard (0.02)"
There_is_an_old_women_s_college_in_Keatchie_down_H.png,"church, church building (0.38), monastery (0.25), prison, prison house (0.17), barn (0.02)"
Down_old_highway_51B__There_is_an_old_haunted_Indi.png,"obelisk (0.70), park bench (0.05), megalith, megalithic structure (0.03), worm fence, snake fence, snake-rail fence, Virginia fence (0.02)"
In_the_1800_s_a_woman_was_practicing_witch_craft_.png,"church, church building (0.10), llama (0.05), perfume, essence (0.05), theater curtain, theatre curtain (0.04), altar (0.03)"
There_s_this_bridge_in_a_place_called_Refuge__It_s.png,"bannister, banister, balustrade, balusters, handrail (0.56), suspension bridge (0.07), park bench (0.06), shopping cart (0.06), chainlink fence (0.05)"
St__Francis_Chapel_Courtyard____strong_presences_e.png,"monastery (0.85), church, church building (0.05), palace (0.04)"
Army_Base_was_built_on_former_Native_Lands_and_was.png,cliff dwelling (0.89)
Ghosts_roam_the_prison_yard__you_can_hear_screams.png,"prison, prison house (0.61), monastery (0.17), barn (0.03)"
NASA_GSFC___Bldg__16___16w___Back_side_of_w_by_wat.png,"library (0.20), traffic light, traffic signal, stoplight (0.06), balloon (0.06), flagpole, flagstaff (0.04), airship, dirigible (0.04)"
There_s_an_old_place_called_beaver_gap_were_there.png,sorrel (0.86)
haunted_by_Hannah_Straw_who_is_buried_under_the_ki.png,"vault (0.24), fire screen, fireguard (0.21), altar (0.10), restaurant, eating house, eating place, eatery (0.05), monastery (0.03)"
Every_night_at_12_30_you_can_hear_a_man_yelling___.png,"minivan (0.67), moving van (0.27)"
A_young_woman_was_seen_in_the_area_searching_the_s.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
was_once_a_confederate_hospital__Old_equipment_sti.png,"window screen (0.51), library (0.13), boathouse (0.06), flagpole, flagstaff (0.04), window shade (0.04)"
This_place_has_been_said_to_be_inhabited_by_logger.png,"horizontal bar, high bar (0.29), swing (0.19), chime, bell, gong (0.04), hook, claw (0.02), cloak (0.02)"
There_are_sightings_of_a_woman_dressed_in_white_wa.png,"bannister, banister, balustrade, balusters, handrail (0.93), park bench (0.03)"
Room_110___Reports_of_an_apparition_of_a_man__and.png,"wardrobe, closet, press (0.60), file, file cabinet, filing cabinet (0.07), sliding door (0.04), chiffonier, commode (0.02)"
The_older_people_from_the_area_say_that_this_is_wh.png,"baseball (0.25), tennis ball (0.07), golf ball (0.06), ping-pong ball (0.06), thatch, thatched roof (0.04)"
Owned_in_Civil_War_times_by_a_very_cruel_and_abusi.png,"comic book (0.27), breastplate, aegis, egis (0.14), fountain (0.05), book jacket, dust cover, dust jacket, dust wrapper (0.03), throne (0.02)"
The_Eagle_Saloon__now_the_Clayton_Club__was_a_Buil.png,"library (0.55), bookshop, bookstore, bookstall (0.15), palace (0.04), prison, prison house (0.02)"
A_gray_orb_appeared_by_the_window_of_the_judge_s_o.png,shoji (0.97)
In_the_early_1930s_and_40s__some_members_of_the_KK.png,"lab coat, laboratory coat (0.33), abaya (0.27), vestment (0.15), cloak (0.15)"
it_sits_alone_and_people_have_told_stories_on_hear.png,"picket fence, paling (0.31), church, church building (0.06), window screen (0.05), beacon, lighthouse, beacon light, pharos (0.04), window shade (0.03)"
Badarka_Road_In_The_Woods___It_is_said_that_deep_i.png,"barn (0.46), picket fence, paling (0.26), boathouse (0.04), church, church building (0.02)"
girl_in_white_gown_near_the_reservoir_at_the_bend.png,"lakeside, lakeshore (0.47), park bench (0.21), Afghan hound, Afghan (0.03), Lhasa, Lhasa apso (0.03), Great Pyrenees (0.02)"
An_old_Cemetery_outside_of_town_has_been_shut_down.png,"hay (0.53), megalith, megalithic structure (0.02)"
Room_277___There_is_a_ghost_of_what_is_probably_a.png,"wardrobe, closet, press (0.49), sliding door (0.22), shoji (0.04)"
The_mine_was_founded_by_Henry_Wickenburg__when_he.png,"vault (0.34), prison, prison house (0.33), monastery (0.04), barn (0.02)"
This_school_has_2_ghost__one_boy_committed_suicide.png,"sliding door (0.39), cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM (0.08), shoji (0.05), washbasin, handbasin, washbowl, lavabo, wash-hand basin (0.05), barbershop (0.04)"
If_you_go_to_the_Judsonia_Cemetery_at_night__you_w.png,"cloak (0.44), fur coat (0.27), pedestal, plinth, footstall (0.06), overskirt (0.02), gown (0.02)"
This_is_not_to_tell_you_about_a_haunting__This_is.png,"streetcar, tram, tramcar, trolley, trolley car (0.23), palace (0.17), lakeside, lakeshore (0.06), castle (0.03), library (0.02)"
6_miles_east_of_Catoosa_on_highway_412_sets_a_smal.png,"picket fence, paling (0.33), worm fence, snake fence, snake-rail fence, Virginia fence (0.32), ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin (0.04), megalith, megalithic structure (0.03)"
Many_people_claim_to_see_the_ghost_of_a_woman__Thi.png,library (0.98)
Staff_on_5th_floor_report_hearing_noises_and_seein.png,"palace (0.79), prison, prison house (0.04), bannister, banister, balustrade, balusters, handrail (0.04), library (0.02), window shade (0.02)"
The_story_is_the_housekeeper_was_mysteriously_murd.png,"palace (0.18), window screen (0.16), studio couch, day bed (0.08), window shade (0.05), monastery (0.04)"
bowling_alley___A_few_years_back_the_Bowling_Alley.png,"bannister, banister, balustrade, balusters, handrail (0.46), bullet train, bullet (0.31), passenger car, coach, carriage (0.04), sliding door (0.03), streetcar, tram, tramcar, trolley, trolley car (0.02)"
Legend_has_it_that_there_was_a_Married_couple_livi.png,"wardrobe, closet, press (0.72), doormat, welcome mat (0.07), cloak (0.04)"
a_room_on_the_2nd_floor_is_haunted_by_an_unknown_s.png,"shoji (0.24), sliding door (0.24), prison, prison house (0.13), window shade (0.08), window screen (0.05)"
As_you_drive_along_this_road_you_may_see_a_white_.png,"dam, dike, dyke (0.05), trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi (0.05), alp (0.05), valley, vale (0.05), worm fence, snake fence, snake-rail fence, Virginia fence (0.04)"
a_couple_that_where_to_be_wed_had_a_fight_and_the.png,"gown (0.50), plastic bag (0.21), toilet tissue, toilet paper, bathroom tissue (0.06), groom, bridegroom (0.06), hoopskirt, crinoline (0.02)"
This_haunted_dormitory_was_condemned_by_state_in_t.png,"palace (0.60), library (0.06), flagpole, flagstaff (0.04), prison, prison house (0.03), fountain (0.02)"
June_2008_update__there_is_no_longer_an_abandoned.png,"prison, prison house (0.09), armadillo (0.08), shovel (0.07), platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus (0.04), sliding door (0.03)"
Nogales_is_haunted_by_a_spirit_that_wanders_the_qu.png,"prison, prison house (0.42), passenger car, coach, carriage (0.16), sliding door (0.05)"
This_downtown_area_nightclub_is_inhabited_by_at_le.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.59), restaurant, eating house, eating place, eatery (0.03), library (0.02), bookshop, bookstore, bookstall (0.02), streetcar, tram, tramcar, trolley, trolley car (0.02)"
this_is_a_building_that_has_existed_for_at_least_o.png,"prison, prison house (0.73), sliding door (0.03), shoji (0.03), barn (0.02), turnstile (0.02)"
The_building_used_to_be_a_Mountain_Bell_phone_comp.png,"window shade (0.38), library (0.30), flagpole, flagstaff (0.12), window screen (0.07)"
Floor_boards_creak__and_voices_are_heard_at_this_s.png,"shoji (0.82), sliding door (0.04)"
Famous_hotel_from_the_20_s_that_has_been_home_to_e.png,"palace (0.63), mosque (0.14), fountain (0.02), obelisk (0.02), bell cote, bell cot (0.02)"
About_twenty_minutes_from_Little_Rock__this_is_an.png,"megalith, megalithic structure (0.97)"
This_bridge_is_haunted_by_the_woman_who_was_killed.png,"viaduct (0.51), pier (0.13), dam, dike, dyke (0.12), boathouse (0.08), steel arch bridge (0.04)"
Eerie_darkness_in_the_baggage_compartment__And_rep.png,"cloak (0.42), abaya (0.20), vestment (0.04), trench coat (0.02), bullet train, bullet (0.02)"
Magma_Copper_Mine___Several_mine_workers_have_repo.png,"spotlight, spot (0.83), torch (0.11), stage (0.03)"
1st_Floor_Female_Dormitory____At_around_5AM__the_t.png,"toilet seat (0.64), washbasin, handbasin, washbowl, lavabo, wash-hand basin (0.16), shower curtain (0.10), bathtub, bathing tub, bath, tub (0.02)"
Flashing_lights_seen__.png,fountain (0.95)
In_the_summer_of_1949__15_year_old_Thelma_Taylor_w.png,suspension bridge (0.99)
The_Banning_Inn___A_specter_dubbed_the__White_Lady.png,"church, church building (0.95), monastery (0.02)"
A_warehouse_worker_that_died_while_working_in_the.png,"mask (0.22), bannister, banister, balustrade, balusters, handrail (0.04), ski mask (0.04), pajama, pyjama, pj's, jammies (0.03), horizontal bar, high bar (0.03)"
The_teachers_and_students_have_experienced_someone.png,"horizontal bar, high bar (0.31), desk (0.20), parallel bars, bars (0.11), punching bag, punch bag, punching ball, punchball (0.06), swing (0.04)"
Riviera_Beach_Volunteer_Fire_Company___An_old_Chie.png,"church, church building (0.36), barn (0.32), analog clock (0.04), prison, prison house (0.03), monastery (0.03)"
Ghost_of_an_old_man_is_seen_walking_the_central_st.png,"bannister, banister, balustrade, balusters, handrail (0.58), prison, prison house (0.10), cloak (0.02), abaya (0.02)"
The_shanghai_Tunnels_were_used_for_kidnapping_able.png,"prison, prison house (0.68), worm fence, snake fence, snake-rail fence, Virginia fence (0.06), stone wall (0.02)"
a_woman_walks_the_road_in_search_of_her_children_.png,"abaya (0.39), cloak (0.17), cliff, drop, drop-off (0.03), fountain (0.02), geyser (0.02)"
Built_in_1754__footsteps_can_be_heard_clearly_when.png,"prison, prison house (0.21), vault (0.09), radiator (0.04), bannister, banister, balustrade, balusters, handrail (0.04), sliding door (0.03)"
This_home_we_know_is_haunted_it_has_been_under_num.png,"boathouse (0.32), lakeside, lakeshore (0.17), beacon, lighthouse, beacon light, pharos (0.07), barn (0.06), alp (0.03)"
South_of_Heavener___Every_night_at_midnight_you_ca.png,"valley, vale (0.42), dam, dike, dyke (0.22), viaduct (0.02), suspension bridge (0.02)"
The_Rancho_Dominguez_Adobe_Ranch_House_is_now_a_mu.png,"thatch, thatched roof (0.89)"
NASA_GSFC___Bldg__1___feel_as_if_someone_is_follow.png,"prison, prison house (0.80)"
March_2004_update__There_was_recently_a_video_made.png,"prison, prison house (0.24), doormat, welcome mat (0.07), sliding door (0.04), vault (0.03), wardrobe, closet, press (0.03)"
is_haunted_by_a_girl_who_was_killed_when_an_elevat.png,"wardrobe, closet, press (0.20), paper towel (0.05), toilet tissue, toilet paper, bathroom tissue (0.05), medicine chest, medicine cabinet (0.04), safe (0.03)"
Six_Flags_America____Believed_to_be_haunted_by_the.png,"beacon, lighthouse, beacon light, pharos (0.22), palace (0.21), castle (0.13), church, church building (0.10), dome (0.06)"
Robert_Long_House___Reports_of_weird_feelings_are.png,"prison, prison house (0.32), electric fan, blower (0.16), wardrobe, closet, press (0.09), sliding door (0.03), doormat, welcome mat (0.03)"
it_is_said_that_in_the_school_auditorium_lights_fl.png,"prison, prison house (0.79), guillotine (0.06), vault (0.02)"
Noises_and_things_being_moved__doors_opening_and_a.png,"cloak (0.39), vestment (0.17), gown (0.03), altar (0.02), groom, bridegroom (0.02)"
This_is_an_old_cotton_mill_opened_in_1896__The_mil.png,"prison, prison house (0.44), thatch, thatched roof (0.25), vault (0.09)"
Dykstra_Hall___Supposedly_there_is_a_lively_spirit.png,"prison, prison house (0.29), sliding door (0.13), doormat, welcome mat (0.03), bannister, banister, balustrade, balusters, handrail (0.03), vault (0.03)"
Construction_people_working_on_road__rock_would_no.png,"toilet seat (0.06), tank, army tank, armored combat vehicle, armoured combat vehicle (0.05), jeep, landrover (0.05), barrel, cask (0.05), dough (0.04)"
NASA_GSFC___Bldg__28___always_feels_like_someone_i.png,"sliding door (0.51), mobile home, manufactured home (0.16), window screen (0.12), patio, terrace (0.04)"
some_reports_have_been_of_a_young_girl_roaming_the.png,"sliding door (0.45), grand piano, grand (0.20), passenger car, coach, carriage (0.07), prison, prison house (0.03), cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM (0.03)"
In_the_back_of_Lake_Pleasant_there_have_been_many.png,"cliff, drop, drop-off (0.48), valley, vale (0.25), dam, dike, dyke (0.05), volcano (0.02), geyser (0.02)"
When_I_was_in_high_school_I_went_up_to_Ft__Washita.png,barn (0.87)
Campus_Dr____when_driving_alone_at_night_your_car.png,"church, church building (0.15), prison, prison house (0.12), boathouse (0.09), picket fence, paling (0.09), planetarium (0.05)"
These_lights_always_seem_to_appear__Some_times_the.png,"spotlight, spot (0.53), theater curtain, theatre curtain (0.17), cinema, movie theater, movie theatre, movie house, picture palace (0.10), candle, taper, wax light (0.05), home theater, home theatre (0.04)"
Room_509___A_strange_light_seems_to_enter_the_buil.png,"spotlight, spot (0.49), lampshade, lamp shade (0.11), shower curtain (0.09), candle, taper, wax light (0.05), table lamp (0.02)"
The_name_of_the_tabernacle_is_painted_onto_the_sid.png,"freight car (0.70), mobile home, manufactured home (0.07)"
NASA_GSFC___Bldg__18___second_floor_computer_room_.png,"prison, prison house (0.11), home theater, home theatre (0.10), shoji (0.10), sliding door (0.06), photocopier (0.03)"
Old_Train_Depot___There_are_reports_of_people_hear.png,"barn (0.78), boathouse (0.03), church, church building (0.02), lumbermill, sawmill (0.02)"
215___reports_of_blue_lights_the_size_of_a_bowling.png,"pool table, billiard table, snooker table (0.49), prison, prison house (0.30), shoji (0.04)"
Located_at_the_corner_of_Sutter_And_Octavia__the_Q.png,"palace (0.43), streetcar, tram, tramcar, trolley, trolley car (0.20), library (0.07), window shade (0.02)"
Village_Falls_Cemetery___There_have_been_sightings.png,"pedestal, plinth, footstall (0.37), obelisk (0.08), picket fence, paling (0.07), worm fence, snake fence, snake-rail fence, Virginia fence (0.06), park bench (0.04)"
its_said_that_back_in_the_60s_a_bunch_of_hippies_w.png,"barbershop (0.93), tobacco shop, tobacconist shop, tobacconist (0.02)"
