Filename,Detected Objects
A_young_woman_who_s_last_name_was_Lowerey_was_on_h.png,"barn (0.83), picket fence, paling (0.04), church, church building (0.03)"
Lots_of_people_camp_at_Little_Crater_Lake_Campgrou.png,mountain tent (0.95)
It_is_a_cemetery_that_goes_around_in_a_circle_up_i.png,"obelisk (0.55), pedestal, plinth, footstall (0.34)"
There_is_an_old_cemetery_on_Wehr_Road_that_is_said.png,"church, church building (0.21), monastery (0.13), stupa, tope (0.07), obelisk (0.04), mailbox, letter box (0.04)"
An_old_tavern_inn__This_spot_was_named_the_Our_Hou.png,"barn (0.40), barbershop (0.37), restaurant, eating house, eating place, eatery (0.03), picket fence, paling (0.02)"
Blair_Hall___The_old_Dayton_hanging_field_was_righ.png,"palace (0.83), castle (0.11)"
Screaming_Bridge____The_Screaming_Bridge_is_locate.png,"prison, prison house (0.75), suspension bridge (0.03), bannister, banister, balustrade, balusters, handrail (0.03), pier (0.03), vault (0.03)"
A_mysterious_bloody_horseshoe_type_mark_showed_up.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.72), barn (0.24)"
Lincoln_High_School___Underneath_the_school_there.png,"prison, prison house (0.67), shoji (0.08), sliding door (0.04), vault (0.02)"
an_evil_entity_is_said_to_haunt_this_location_.png,"lampshade, lamp shade (0.21), totem pole (0.03), television, television system (0.03), altar (0.03), spotlight, spot (0.03)"
Cry_Baby_Bridge___There_is_a_bride_over_in_Norton.png,"suspension bridge (0.94), pier (0.02)"
In_addition_to_the_lights_seen_by_cars__there_have.png,"picket fence, paling (0.48), worm fence, snake fence, snake-rail fence, Virginia fence (0.27), barn (0.14), birdhouse (0.05)"
Eye_witnesses_have_reported_strange_noises__The_fo.png,"church, church building (0.30), bell cote, bell cot (0.12), palace (0.08), picket fence, paling (0.05), vault (0.04)"
Old_stage_road_has_been_known_for_many_hauntings_.png,viaduct (0.97)
It_is_a_fact_that_many_townsfolk_will_not_admit_to.png,"church, church building (0.91)"
Elizabeth_is_said_to_have_hanged_herself_from_a_tr.png,"prison, prison house (0.33), vault (0.26), four-poster (0.04), monastery (0.03), maze, labyrinth (0.02)"
The_fine_dining_area_of_the_restaurant__in_this_fo.png,"restaurant, eating house, eating place, eatery (0.79), library (0.06), dining table, board (0.02), palace (0.02)"
The_Bombay_Room_inside_the__830_Conti_St______the.png,"restaurant, eating house, eating place, eatery (0.30), home theater, home theatre (0.09), cinema, movie theater, movie theatre, movie house, picture palace (0.08), theater curtain, theatre curtain (0.07), wardrobe, closet, press (0.05)"
Guillot_University_Center___Before_it_was_built__a.png,"palace (0.24), monastery (0.24), prison, prison house (0.14)"
In_the_behind_the_scenes_area_of_the_Aquatics_buil.png,"four-poster (0.78), lumbermill, sawmill (0.09)"
The_phenomenon_occurring_at_the_WPNS_Station_cover.png,"megalith, megalithic structure (0.17), cliff, drop, drop-off (0.15), fountain (0.08), umbrella (0.06), groom, bridegroom (0.05)"
If_you_park_your_car_in_the_hole__put_it_in_neutra.png,"monastery (0.64), church, church building (0.06), mosque (0.06), castle (0.04)"
There_is_a_tunnel_in_Rocky_River_that_begins_behin.png,"vault (0.88), prison, prison house (0.02)"
When_drivers_go_down_this_long_dirt_path_leading_f.png,"barn (0.09), monastery (0.09), beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon (0.06), pickup, pickup truck (0.04), tow truck, tow car, wrecker (0.04)"
Reports_of_an_apparition_of_a_little_girl__She_mov.png,"church, church building (0.50), barn (0.46)"
Boy_s_dorm___many_years_ago_3_kids_went_down_to_th.png,"library (0.24), cinema, movie theater, movie theatre, movie house, picture palace (0.21), prison, prison house (0.15), planetarium (0.08), rocking chair, rocker (0.03)"
Near_the_intersection_of_Route_29_and_Route_38_is.png,"prison, prison house (0.62), monastery (0.07), palace (0.05), church, church building (0.03)"
September_2004_Update___reported_as_an_Urban_Myth.png,"prison, prison house (0.83), vault (0.10)"
There_was_this_old_cemetery_in_the_early_1800_s__a.png,"church, church building (0.18), flagpole, flagstaff (0.07), barn (0.07), greenhouse, nursery, glasshouse (0.06), dome (0.06)"
WHBC_Frat_House___Late_at_night__you_can_hear_the.png,"church, church building (0.88), picket fence, paling (0.06)"
The_Fort_was_used_throughout_history_in_guarding_B.png,castle (0.92)
Many_employees_have_seen_an_older_woman_in_the_pet.png,"lumbermill, sawmill (0.64), barn (0.12), thatch, thatched roof (0.04), vault (0.02)"
Ghostly_shadows_have_been_seen__The_sound_of_shatt.png,"church, church building (0.93), picket fence, paling (0.03)"
Many_strange_occurrences_have_been_reported_over_t.png,"monastery (0.56), palace (0.14), vault (0.06), triumphal arch (0.02)"
The_Anderson_City_Hall_used_to_be_a_dance_hall_dur.png,"bell cote, bell cot (0.67), church, church building (0.21)"
People_that_had_worked_there_for_years_say_that_od.png,vault (0.85)
If_you_go_down_River_Falls_Road_away_from_Andalusi.png,"barn (0.81), church, church building (0.03)"
Noises_heard_near_the_employees_locker_room__flick.png,"sliding door (0.50), window screen (0.05), window shade (0.03), doormat, welcome mat (0.02), prison, prison house (0.02)"
A_little_girl_went_to_a_party_she_got_mad_at_her_p.png,"wall clock (0.14), hoopskirt, crinoline (0.14), overskirt (0.12), book jacket, dust cover, dust jacket, dust wrapper (0.10), altar (0.09)"
A_boy_in_the_1980_s_at_the_age_of_15_was_working_o.png,"prison, prison house (0.25), bannister, banister, balustrade, balusters, handrail (0.16), sliding door (0.13), turnstile (0.09), guillotine (0.04)"
A_man_committed_suicide_by_hanging_himself_from_a.png,"iron, smoothing iron (0.82)"
At_night_you_can_hear_banging_and_see_black_shadow.png,"church, church building (0.96)"
Hercules_Engine_Plant___In_the_old_buildings_of_th.png,"paddlewheel, paddle wheel (0.20), thresher, thrasher, threshing machine (0.04), steel arch bridge (0.03), lumbermill, sawmill (0.03), drilling platform, offshore rig (0.02)"
Becker_Hall___Deceased_basketball_players_still_me.png,"shopping basket (0.96), hamper (0.03)"
There_are_many_reports_of_hauntings_on_this_road_.png,"comic book (0.13), envelope (0.09), tray (0.08), grille, radiator grille (0.06), laptop, laptop computer (0.04)"
Strange_anomalies_have_been_reported_to_be_capture.png,"prison, prison house (0.79), vault (0.02)"
NASA_GSFC___Bldg__07_10_15_29_complex___late_one_n.png,"library (0.15), prison, prison house (0.12), dam, dike, dyke (0.09), planetarium (0.09), flagpole, flagstaff (0.06)"
In_all_parts_of_the_hospital__you_will_get_weird_f.png,"prison, prison house (0.90), vault (0.02)"
The_Fox_Theatre_is_very_haunted__The_presence_that.png,"palace (0.35), theater curtain, theatre curtain (0.13), church, church building (0.04), organ, pipe organ (0.04), altar (0.03)"
Sightings_of_spirits_in_the_cemetery_and_chapel__V.png,"vault (0.14), radiator (0.08), prison, prison house (0.02), doormat, welcome mat (0.02), washbasin, handbasin, washbowl, lavabo, wash-hand basin (0.02)"
There_was_a_little_boy_who_was_playing_basketball_.png,"church, church building (0.74), comic book (0.12), book jacket, dust cover, dust jacket, dust wrapper (0.08)"
There_are_known_ghosts_to_roam_this_cemetery_on_th.png,"barn (0.41), four-poster (0.10), studio couch, day bed (0.06), quilt, comforter, comfort, puff (0.05)"
late_one_night_there_were_to_be_said_a_guy_killing.png,"church, church building (0.56), picket fence, paling (0.08), analog clock (0.03), barn (0.03), theater curtain, theatre curtain (0.02)"
Hangar_1_is_haunted_by_the_crew_of_a_F_8_Crusader.png,"greenhouse, nursery, glasshouse (0.93)"
This_hospital_was_an_old_Tuberculosis_hospital__Ma.png,"prison, prison house (0.63), passenger car, coach, carriage (0.04), barbershop (0.04), barber chair (0.03)"
the_9_000_sq_ft_Colonel_Taylor___his_lady_haunt_Vi.png,"palace (0.32), library (0.09), boathouse (0.07), prison, prison house (0.05), castle (0.05)"
The_last_theater_in_the_hall_way_on_the_left_of_th.png,"prison, prison house (0.32), turnstile (0.10), sliding door (0.09), cinema, movie theater, movie theatre, movie house, picture palace (0.03), library (0.02)"
When_a_couple_and_their_dog_stayed_at_the_hotel__t.png,"Great Dane (0.38), Doberman, Doberman pinscher (0.23), giant schnauzer (0.06), whippet (0.06), muzzle (0.03)"
There_is_an_asylum_that_when_you_put_your_ear_up_t.png,"church, church building (0.86), birdhouse (0.03), castle (0.03)"
This_road_is_haunted_by_ghostly_lights__Late_at_ni.png,viaduct (0.93)
In_April_2006_one_of_the_workers_committed_suicide.png,"mask (0.63), church, church building (0.08), book jacket, dust cover, dust jacket, dust wrapper (0.02), castle (0.02), palace (0.02)"
The_Church_bell_of_the_Presbyterian_Church_in_the.png,"church, church building (0.77)"
If_you_steer_in_to_the_voke_park_baseball_field_yo.png,"barn (0.93), boathouse (0.02)"
The_haunting_of_the_local_Stone_Quarry_also_known.png,"four-poster (0.45), throne (0.10), vault (0.03), palace (0.02), prison, prison house (0.02)"
it_was_said_that_in_the_middle_of_the_school_a_you.png,"prison, prison house (0.47), monastery (0.20), vault (0.15), prayer rug, prayer mat (0.02)"
Lon_Chaney_Sr__s_ghost_is_often_seen_running_in_th.png,"prison, prison house (0.49), guillotine (0.09), pedestal, plinth, footstall (0.06), vestment (0.04), cloak (0.03)"
Reports_of_seeing_strange_lights_or__orbs__.png,"beacon, lighthouse, beacon light, pharos (0.22), picket fence, paling (0.14), boathouse (0.09), barn (0.03), church, church building (0.03)"
In_the_mid_70_s_a_man_hung_himself_from_one_of_the.png,"pay-phone, pay-station (0.49), rocking chair, rocker (0.03), sliding door (0.02), cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM (0.02), vacuum, vacuum cleaner (0.02)"
On_April_14_1755_The_daughter_of_Robert_and_Martha.png,"vestment (0.70), hoopskirt, crinoline (0.06), throne (0.03), cloak (0.02), overskirt (0.02)"
Main_Hall___Early_in_the_20th_century__a_student_w.png,"vault (0.81), prison, prison house (0.06), monastery (0.02)"
8_miles_No__of_Placerville_hwy_49_to_Coldsprings_R.png,park bench (0.93)
a_man_has_been_seen_hanging_from_the_top_of_the_au.png,"bow (0.11), thatch, thatched roof (0.10), guillotine (0.07), lumbermill, sawmill (0.04), swab, swob, mop (0.02)"
There_are_a_number_of_ghosts_that_haunt_Heidelberg.png,"barn (0.65), church, church building (0.11), viaduct (0.07), monastery (0.04), hay (0.02)"
Mysterious_Revolving_Ball____For_more_than_100_yea.png,"punching bag, punch bag, punching ball, punchball (0.12), ladle (0.06), teapot (0.05), pitcher, ewer (0.04), croquet ball (0.04)"
is_not_but_half_a_mile_and_on_the_same_street_down.png,barn (0.91)
whispers__clothing_pulled_at__wailing__people_not.png,"cloak (0.70), gown (0.06), sarong (0.04)"
The_original_owner__Rebecca_Dorrington_Gardner_can.png,"picket fence, paling (0.85), church, church building (0.03), palace (0.02), jigsaw puzzle (0.02)"
right_outside_of_Greenfield_is_a_bridge_called_cry.png,barn (0.97)
Update__This_cemetery_is_now_closed_to_the_public_.png,"apiary, bee house (0.49), church, church building (0.20), picket fence, paling (0.04), maze, labyrinth (0.02)"
In_an_old_cemetery_behind_the_main_branch_of_the_M.png,"church, church building (0.31), monastery (0.12), altar (0.09), gas pump, gasoline pump, petrol pump, island dispenser (0.04), stupa, tope (0.04)"
People_claim_when_you_go_to_the_lake_at_night__you.png,"monastery (0.44), vault (0.44)"
students_claim_that_there_was_a_pool_under_the_gir.png,"library (0.24), maypole (0.15), flagpole, flagstaff (0.10), lab coat, laboratory coat (0.05), picket fence, paling (0.04)"
Foot_Steps_are_still_heard_at_the_stairs_in_the_sc.png,"maze, labyrinth (0.49), hay (0.47)"
Mt__Unger_Cemetery___It_is_known_to_be_that_if_you.png,"megalith, megalithic structure (0.94)"
Close_to_300_people_died_there_of_a_plague__and_it.png,"prison, prison house (0.41), vault (0.28), lumbermill, sawmill (0.08)"
In_the_suburb_of_Lakeside__at_the_end_of_Willow_Ro.png,"picket fence, paling (0.46), church, church building (0.15), monastery (0.06), birdhouse (0.04), castle (0.04)"
This_building_at_1409_Western_Avenue_was_construct.png,"crane (0.28), prison, prison house (0.19), palace (0.07), flagpole, flagstaff (0.04), beacon, lighthouse, beacon light, pharos (0.03)"
Apparitions_of_a_family_of_4__mom__dad__2_kids__st.png,"cloak (0.82), gown (0.02), theater curtain, theatre curtain (0.02)"
Spike_is_a_vacant_lot_at_the_end_of_Lunada_bay__It.png,"maze, labyrinth (0.99)"
At_the_bottom_of_the_hill__there_sits_a_small_wood.png,barn (0.97)
The_Hotel___In_the_1800_s__a_hotel_was_built_on_th.png,"palace (0.65), flagpole, flagstaff (0.16), pole (0.04), picket fence, paling (0.02)"
Late_at_night_when_the_janitors_are_gone__little_b.png,"vault (0.29), prison, prison house (0.18), monastery (0.14), church, church building (0.03), restaurant, eating house, eating place, eatery (0.03)"
Reports_of_blue_orbs_.png,"barn (0.94), boathouse (0.03)"
The_older_part_of_the_University_Plaza_Theatre_off.png,"prison, prison house (0.93)"
Sturdivant_Mansion___This_is_an_old_mansion_in_whi.png,"vault (0.34), prison, prison house (0.18), monastery (0.16), palace (0.02)"
On_Saturday_nights__It_has_been_said_by_many_and_a.png,"palace (0.18), castle (0.11), picket fence, paling (0.10), boathouse (0.09), barn (0.03)"
It_is_said_that_if_you_drive_through_the_tunnel_wi.png,"prison, prison house (0.97)"
There_has_been_reports_of_people_walking_in_the_sa.png,"barn (0.72), boathouse (0.12)"
It_is_said_that_a_violent_murder_in_this_small_tow.png,"prison, prison house (0.59), vault (0.33)"
Formerly_a_State_Mental_Hospitol___Guards_have_sta.png,"prison, prison house (0.61), cinema, movie theater, movie theatre, movie house, picture palace (0.12), vault (0.06), restaurant, eating house, eating place, eatery (0.02), barbershop (0.02)"
In_1986__a_couple_in_the_desert_were_camping_when.png,"barn (0.44), church, church building (0.17), bell cote, bell cot (0.15), thatch, thatched roof (0.02)"
There_have_been_sightings_of_a_janitor_that_pass_i.png,"prison, prison house (0.39), cinema, movie theater, movie theatre, movie house, picture palace (0.07), sliding door (0.05), tobacco shop, tobacconist shop, tobacconist (0.03), barbershop (0.02)"
It_is_said_that_at_night__a_boy_with_a_name_tag_th.png,"barn (0.59), church, church building (0.10), prison, prison house (0.03), boathouse (0.03), castle (0.02)"
the_most_haunted_building_on_campus_is_Wilson_Hall.png,"palace (0.78), monastery (0.04)"
It_is_said_that_in_one_of_the_restrooms_a_boy_hung.png,"palace (0.40), church, church building (0.24), castle (0.20)"
The_Rosehill_Cemetery___haunted_by_Sarah_Norton__a.png,"pedestal, plinth, footstall (0.84), obelisk (0.14)"
Downtown_Piqua__haunted_hotel_.png,"library (0.25), prison, prison house (0.17), palace (0.11), monastery (0.09), restaurant, eating house, eating place, eatery (0.04)"
There_s_a_set_of_big_black_gates_that_stands_about.png,"jean, blue jean, denim (0.11), toyshop (0.07), comic book (0.07), hair spray (0.03), kimono (0.03)"
Footprints_will_appear_in_any_dust__and_when_your.png,barn (0.93)
Haunted_by_the_former_owner__the_museum__open_to_t.png,"picket fence, paling (0.37), church, church building (0.33), boathouse (0.09), barn (0.02)"
Porter_College___B_Building___1st_Floor___On_the_f.png,"prison, prison house (0.74), shoji (0.02)"
There_have_been_a_number_of_people_who_have_seen_2.png,"fountain (0.19), church, church building (0.19), palace (0.08), shopping cart (0.05), castle (0.05)"
Weatherly_Hall___There_have_been_reported_instance.png,"prison, prison house (0.84), vault (0.03)"
This_jail_house_is_haunted_by_the_ghosts_of_people.png,"palace (0.31), library (0.23), monastery (0.03), prison, prison house (0.03), window shade (0.03)"
A_lady_ghost_has_been_seen_wandering_the_house__No.png,"swab, swob, mop (0.16), cloak (0.15), monastery (0.07), broom (0.05), prison, prison house (0.03)"
